	DC3000 - mock	SUPP1331 - mock	delta - mock
AT1G22500	-1.28234919172406	-2.18092565139298	-1.12099214923686
AT1G22550	-2.48809326707112	-3.50247044878481	-1.70733483697316
AT1G23052	-4.74131261888125	-4.29517902277821	-3.21589523205716
AT1G23530	0.279112874742737	0.088852136820021	2.74002665996695
AT1G24070	4.72881190886551	-0.864936474176194	0.586494457363827
AT1G24600	2.38249840250579	2.92184611502811	1.10230733962923
AT1G25250	-0.803748257306069	-1.12782483676784	-0.062564235413785
AT1G26090	-0.671265251199611	-0.638042339019151	-1.7867967133619
AT1G26208	-3.31961964729353	-3.17379938712269	-4.98686846509531
AT1G26762	6.76872214086743	0.750187705473009	3.07435350947925
AT1G27150	0.485838947500667	-1.5917320908305	-0.231046643792603
AT1G27460	-4.10358029953146	-0.541768905233811	-2.834499703774
AT1G28010	-0.529941595952197	-0.525074796307382	-1.57079662387135
AT1G28040	4.47940316898543	1.9239362253106	0.704398316607564
AT1G28320	-1.24537909858712	-0.480384812560839	-1.60266051155675
AT1G28715	-1.20317175780216	-3.24736452926968	-2.03123677011978
AT1G29500	-5.32315419174308	-2.52121855794929	-4.78988867213626
AT1G29530	-5.62997542809457	-1.26177027832321	-2.8940416457783
AT1G29600	-0.994067263355021	0.236226096634097	-2.0491058410949
AT1G30840	-4.77875290051081	-1.63937605393743	0.209127972036147
AT1G31820	-3.21761567646705	-3.48990155588364	-1.91314109406723
AT1G31835	-1.37789892880294	-2.26686230746082	-0.942879192472455
AT1G06457	-0.334440311406001	-0.107949629396226	-3.21829569225593
AT1G32350	4.49945489260179	4.80974007507415	2.921707973676
AT1G36070	-0.235905085780005	-0.314095293172362	-1.74456536529731
AT1G42540	1.52012587182203	-0.188801536970429	-1.77421073146283
AT1G45170	0.0989114353983407	-0.0942535152789516	-1.67419828625668
AT1G45191	-2.11411086406033	-3.6428070828311	-1.01121995925068
AT1G46480	-2.9830828023188	-0.354566019595755	-2.98187954414764
AT1G47395	4.95279214108049	1.7797074081668	3.84148224478329
AT1G47400	4.98723373323508	2.83836533671274	4.44326014917446
AT1G49245	-1.44808027240535	-0.654365058262557	-2.0794161587878
AT1G49310	-4.60015705980343	-3.40187544106985	-1.62110827504274
AT1G49832	0.072857583103856	2.08507639600788	0.159367238043123
AT1G50180	-0.0768670054642118	0.484551642929011	1.50453551637138
AT1G50730	-0.468776558431092	-0.626445050765658	-1.91976022487226
AT1G51390	-1.11284535306012	-0.689459222394524	-1.75053786260302
