	DC3000 - mock	SUPP1331 - mock	delta - mock
AT3G10250	-0.106624593214145	0.367972180731632	0.413020782094505
AT3G10260	1.32522102035526	-0.0573285503062522	0.376710210284326
AT3G10270	-2.53577921537074	-3.02118246445992	-2.50706087121657
AT3G10300	0.883523550774346	1.07094604008279	1.25651165056039
AT3G10330	0.0873334480537808	0.0917186602195099	-0.16578963513563
AT3G10350	-0.376226787864905	-0.30250292350864	-0.345055034387457
AT3G10360	0.192089295274553	-0.113630613709665	-0.0389327947739737
AT3G10370	0.0655270054430734	-0.464230298564282	-0.736306961016831
AT3G10380	0.745889752174532	0.663428799581811	1.24268386422686
AT3G10390	0.191327350206304	-0.429902569168752	-0.81374913045803
AT3G10405	-2.16800388053291	-1.44483973485081	-1.37822785128406
AT3G10400	0.424943241902213	0.860792547573412	0.838668942166054
AT3G10410	-0.207533380526797	-0.346010464918861	-0.553343035028819
AT3G10420	2.28626542321661	1.58196776346061	1.50398703161316
AT3G10440	-0.322769113962232	-1.74747272620731	-0.507625920541506
AT3G10450	-0.226571166682111	-1.84230029089876	-1.18760586725903
AT3G10480	0.718123536951691	0.296952817291142	0.236252592274064
AT3G10490	1.91610868215772	0.863712222613784	0.902664367671939
AT3G10500	2.77284054102015	2.13177660754935	2.30946096444975
AT3G10520	-1.5901438965548	-1.19571789144223	-1.49189999133506
AT3G10525	-3.37337933043856	-1.81520828896141	-2.07752312375161
AT3G10530	0.145469236111257	0.00471318761373496	-0.149184962902036
AT3G10540	0.578827011109711	0.725121919839361	0.583778616480302
AT3G10550	-0.0418853746197025	-0.542018147358484	0.399518371763012
AT3G10572	-1.26959690486114	-0.85267032534088	-1.05498770276894
AT3G10610	0.620068512326934	0.239356033829803	0.477834027274649
AT3G10620	0.11709816825387	-0.112793129600342	-0.147065381219808
AT3G10630	-0.979168472265482	-0.699145288227733	-1.14843182013866
AT3G10640	2.11371890356922	2.02223883114947	1.82818385707869
AT3G10650	0.189696392946725	0.0739133987967433	0.477600778111554
AT3G10660	-0.591363269628376	0.512176991501011	-0.39585762140842
AT3G10670	-0.98322347094993	-1.60252531883063	-1.24944627036573
AT3G10680	0.019806004397567	0.817972314717488	0.70696369659873
AT3G10690	0.040807799642649	-0.229304043661112	-0.106773180109901
