	mock_1	mock_2	mock_3	SUPP1331_1	SUPP1331_2	SUPP1331_3	DC3000_1	DC3000_2	DC3000_3	delta_1	delta_2	delta_3
AT4G23640	5.32051504443309	4.6985778081444	5.37652266240899	6.15219088892348	5.04200516710066	5.59967967956969	5.34718194361503	4.59740863580877	5.44334573950206	5.09367399925484	5.50189050210953	5.63475035183407
AT4G23650	6.14740251474984	6.04596762968129	5.9828216248307	6.95189223843765	6.59474019201783	6.73957970726087	6.63861374596971	6.50256348421667	6.59418820464255	6.43755136223644	6.79708475530613	6.99645834870679
AT4G23660	2.30854240276702	1.20896318401073	3.05964337421725	2.76408571743164	2.11361350228122	-0.384813734162799	2.08990005289546	2.2927241132233	2.47440167517021	2.41280296715956	2.77021273930309	2.22212394665497
AT4G23670	7.31807416493967	8.74106989025848	7.79763235180735	6.11227187865369	6.84128870481817	6.38197668225363	6.425541315439	7.6682797453179	5.76500082936621	6.81131721037964	7.15917505582347	5.50950149399916
AT4G23690	1.51207579685215	2.57711429565874	1.37018670562499	0.0879753286522865	1.54801632642699	0.981968596508823	1.28659196390056	-4.36548736952849	0.952174929797017	1.76537637949175	2.81638292073602	0.680554041447195
AT4G23700	-1.5983481928415	-0.757869952054072	0.505841804982554	4.24037040553702	4.00219221961279	3.5119169952255	2.50898438523701	4.5740918447862	3.96364011629047	4.13749023154733	4.25815078562938	4.26818572894434
AT4G23710	5.66588113293118	5.78691889562683	5.53672111786653	6.45998865497596	6.01006864522342	5.66302768681412	6.11500850148599	6.08262893588097	5.87635569759514	5.62731418202664	5.67788507160963	5.8813164468121
AT4G23730	4.21601578773546	4.96509278271316	4.6234516096953	4.89756872290589	5.13777981341197	4.74446928278217	6.13870833696491	5.91412321152399	5.26640863289438	4.99640635799133	5.78625094939486	5.39204894809728
AT4G23740	2.89058742010588	2.41205504938824	1.59547901746723	0.69369638954024	0.811050732260784	1.03968409436511	-0.478942782462419	-0.665047651387401	1.99749892030651	1.05372187385474	1.18525023858193	-0.72383621363214
AT4G23750	3.53093482410346	3.67144167820689	2.78268201034138	1.54169329609519	2.70290192840516	4.43065383368212	2.64758962346651	2.92913337936313	1.12550653268258	4.09748225938315	1.80497815746377	3.27084998647139
AT4G23760	4.14923450869873	4.34875246747972	4.16588342249822	4.24740795627696	4.36085678756832	3.75527603773875	4.23255212418767	4.21571321239646	3.91722233096259	3.51125145524766	4.2993734483559	4.27350933292188
AT4G23770	3.49296697390444	1.06810064817088	3.16880681770498	1.17912321671048	1.65904763881573	1.96717159458074	0.823619987558012	-0.458596773919975	1.66437261881428	1.32023684842349	1.60905794748851	0.743289796795158
AT4G23790	3.80949892823086	3.74270036137671	3.08462573077459	1.83119991329017	2.41722971889164	3.2920712559994	3.46591566334512	1.24922247458672	2.59725842295574	2.55252773082618	2.16754823684848	2.57240523759157
AT4G23800	1.38516368436993	2.44090991206043	1.32896404289847	-2.11365853251736	0.991622977902605	1.74229818374054	-4.38583337807094	1.12636572680118	-0.695523326272102	2.74609731699687	-0.265411170427631	1.69649558531622
AT4G23810	2.78142397661814	2.35255403763958	3.19198314007108	4.06026839948244	3.59066066383548	3.67559778253302	0.369054124092531	0.0268300532502672	0.441980197477833	2.84606422505732	3.12231898285548	2.57240523759157
AT4G23820	5.41084423143922	5.14244798963096	5.19628755412709	2.93073558684109	2.11361350228122	3.67559778253302	3.3488762421549	1.51715567983335	2.45286851362057	3.88477663139126	1.66058824812859	2.28673302807805
AT4G23840	1.4500148287199	2.15773786065556	1.62983052225801	1.63050256305305	2.2849819205932	1.5960774428895	1.98920605327599	1.78425974997619	2.71046903340374	1.13502197595658	1.25396298866595	1.63164444096625
AT4G23850	6.42855244128986	7.09387908936199	6.72078355539071	8.16362886761299	7.99449313502517	8.42101497495576	7.92789997219288	8.16711206914449	8.34211513731815	7.69108178621861	8.60762273593176	8.49718218976154
AT4G23860	3.52342077044616	3.58359832922894	4.0815264921157	4.58955293487378	4.32762625800169	4.12548196712034	4.53600755900355	4.33841620391617	4.11526250118578	4.14732124090703	3.67944727537991	3.93353478261707
AT4G23870	3.48525200877644	4.7339831442756	3.27028813557087	1.9394528039422	4.27048235089808	3.74663711946488	2.45965667287344	5.01172316086006	3.61190519892015	5.09621395596881	4.13603726410326	3.82169614226048
AT4G23880	3.45397284228858	4.41569362645159	3.88221768389229	4.09968874921608	3.96665606238603	3.74663711946488	1.22887646604427	2.1102460614379	1.96744168645033	3.94801243268362	4.3155382677869	3.73944773050076
AT4G23885	1.68368717492235	2.88073051226916	1.19771950962022	3.24389347210072	3.80703766975416	3.0883579411008	3.33526581063625	4.45149625372689	3.469048440676	3.69674147616566	3.98251634301595	3.26016330767414
AT4G23890	6.92485732219062	7.54050510150586	7.41119023578267	5.56018052347307	6.23880587453436	6.78352849691682	6.00110686725337	5.7338604408747	5.79097653556337	6.81748752736466	5.9058490416985	5.91577050314123
AT4G23895	2.18062492784628	1.27455152563831	0.775028437797943	2.1035721837033	1.88905324426206	2.16167461874372	2.12196126212776	2.6897950659727	2.16577040289631	2.25808037236092	1.60905794748851	1.37852550399754
AT4G23910	2.75600137973824	2.52416541570978	2.6382921010062	3.65717051351513	2.83489747421515	3.60087842915332	4.01930808506541	3.77917087330339	3.54224432095126	3.11010434375225	3.12231898285548	3.12533888412009
AT4G23920	2.34309962480338	2.81612143084608	2.06592963706468	-0.348123786154387	1.10055734945577	2.71598690662469	2.38235094670599	3.65132091815806	1.90538071831808	2.63868437457589	2.20273766531078	1.63164444096625
AT4G23930	-0.199798816351228	-1.89537347580401	-1.97220549182209	-1.62823170534712	1.34156544895956	0.411652871752069	1.28659196390056	1.0607773851736	-0.514951080630281	1.05372187385474	0.872092353322305	-0.287737098825466
AT4G23940	2.75600137973824	2.55088275408556	3.19198314007108	-0.976155008767429	1.38528682638888	0.85911184872329	1.84298531242494	1.51715567983335	-0.695523326272102	2.31151963132238	1.80497815746377	0.142897255504396
AT4G23950	2.44206607560441	0.992151794937581	1.75959839722834	0.990678127297371	2.00569816311433	2.37848600781687	0.823619987558012	1.56524996803439	2.31644931539397	1.81556213665997	1.25396298866595	1.69649558531622
AT4G23980	5.75519965977268	5.50891658864083	6.07608675214757	7.08060585047464	5.76524704264766	6.52902049569829	6.47447767684854	5.98213399903964	6.17812584559134	6.10191256130127	6.45614377410103	6.67503319788618
AT4G23990	1.4179536194876	2.35255403763958	1.52422033429741	2.50692787793451	2.43813870865462	0.652660971255864	1.39552633545372	3.52325587936977	0.889439174449054	1.09494453658125	1.25396298866595	1.3384480646222
AT4G24000	-1.35734009333771	-4.21730157069137	-2.45763231899233	-0.348123786154387	0.448480652876076	-1.82538632554878	-0.685393659929846	3.90597565837588	1.5874106369994	-3.46984008220228	0.781894544350726	0.474103163979769
AT4G24010	-0.97031697022846	1.71343576687152	1.41026414500032	0.319300874758742	0.528651001560059	-0.545278406356045	1.91794737010617	1.306937972443	0.682988296981628	-2.24744766086583	-0.471862047895057	-1.11085933674139
AT4G24015	0.824863237883042	-0.12983872944103	1.15117692368319	-0.187659113961141	0.0740851380945781	0.496541769338582	0.658560741287516	0.67890674982996	0.152473580282848	-1.88487758148112	-2.58733926531499	-1.11085933674139
AT4G24020	4.92093064762756	3.46217852881408	4.62770735036504	5.75052761213692	4.19264174844649	4.9764374905356	4.67756170321757	4.83663645430197	5.07177834626506	4.58363333106704	5.13375992339219	5.20968088402173
AT4G24026	0.299772193139284	0.537585931472099	1.32896404289847	3.64656241394915	2.61381838482274	2.02547023514541	3.36235947151852	3.61750620516582	2.67371048339362	2.06413848980007	2.569165220365	2.67251672238178
AT4G24040	2.89058742010588	0.911981446253598	2.76733404600794	4.24740795627696	3.65458799062503	3.43872111495024	4.53004600076484	4.64294125254209	4.95025517563365	3.21666044498094	3.34339807224789	3.99927257985867
AT4G24060	5.33346377794864	4.25437364370068	5.13183157396376	5.85327944676109	5.32060583032392	5.59967967956969	5.33355544287114	4.75604614781154	5.09281436961513	5.83013106502633	5.9401377407454	6.2405896010229
AT4G24090	3.95624065883613	4.99944428750394	4.30524797392467	1.67293782937344	3.69857600300237	3.19380723968453	1.91794737010617	1.36243308503471	2.29240384142732	3.99232132919059	4.0803636664141	3.80708644737613
AT4G24100	2.63570714602053	3.50379761801582	3.18044151818839	3.78841504679338	3.46385587876299	3.5321656790693	3.84778629868876	3.88717806292176	3.90933873188676	3.62115445001832	3.15861511207847	3.60232887414169
AT4G24110	1.00830937897897	0.736894739695506	0.429892951749255	4.96315706453347	6.68168944197717	5.7259099532865	7.66231287614862	8.81146489880779	7.94375708038673	5.78518848761645	5.5775676613607	5.30893882245948
AT4G24120	3.70709177925729	3.44803434649381	2.67165069795263	3.27177250467616	3.14574612322202	3.75527603773875	2.21407946411619	2.07745612632023	2.02694269819899	2.733099976468	2.67318828490823	2.30764201784103
AT4G24130	1.28207019140582	1.8487876197664	2.40034867613524	2.45923113590322	1.72858857206881	1.47578320917178	1.68025581238683	1.97436263335613	1.50611053489755	2.0220130141274	1.44240807807906	1.84691242786932
AT4G24140	-0.665462388700039	-1.40994664863376	1.05332960028505	0.422394367722846	-1.22137074543159	-0.545278406356045	0.658560741287516	-4.36548736952849	0.952174929797017	-0.806875069479847	-4.17230176603615	-0.167442865107755
AT4G24160	3.28651609643702	3.5574854889098	3.38534651279599	6.15780449538701	5.82401662356395	5.44807628000194	6.59929699539596	6.53613378881762	7.05802772832855	4.92390787618292	5.99637035209608	6.01763077276901
AT4G24175	2.21834459379544	2.49694394697475	2.23166684154356	0.422394367722846	0.873786487608747	0.321455062780491	0.743449638874028	-0.906055750891196	-0.695523326272102	0.559907261191775	0.471554423738576	1.29722540189569
AT4G24190	7.22154057646381	7.2750523744685	7.18946628827108	8.05501358561487	6.99383129769838	7.72947656830669	6.3531033036052	6.96262652530516	6.87686110836959	7.36173107727615	7.43826173788889	7.49504749880602
AT4G24200	2.80640633317548	1.75997835280855	2.47782742881296	3.32596460503975	3.93022243323846	2.56693109722998	3.85734060540201	3.80943831297219	3.60215722236858	3.62115445001832	4.18964200769909	4.04356932837776
AT4G24210	4.37058036122549	4.24622280257981	4.05648994117838	4.09189037865567	3.9228239809173	4.28909968946811	3.58571017587983	4.03965409360785	3.29845288610013	3.87297537915891	3.84450652165041	3.99927257985867
AT4G24220	8.26400738834122	8.64862497433053	8.29942427344634	8.7785806866888	8.85143178911262	8.74161904469825	9.45228719469579	9.35336654538214	9.02682884466613	8.72747901322466	8.86335650625792	8.89033230180579
AT4G24230	3.58246512474355	3.9970175501094	4.39785912410954	2.35882923894538	3.66349354384693	4.0642262786279	2.53302985920366	3.13435851755471	1.80697701425708	3.4882292373318	2.3975538422948	3.1487028771856
AT4G24240	5.01769933800922	4.56077555884399	4.44202670738511	4.85673500539731	4.00919560735055	4.15842164094863	2.53302985920366	2.07745612632023	3.88542611194243	4.01933887982907	4.06131791072355	4.18022279119322
AT4G24270	2.86703269212698	3.37515546657671	2.98199081856478	2.70396472499407	3.14574612322202	3.47054656080564	2.24352324200867	3.27113725101516	2.79846551440156	2.74609731699687	2.3975538422948	3.1943254943114
AT4G24280	7.94626504835864	7.08819022141931	7.74767221256787	6.59162825775511	6.60633282201781	6.98426698004558	6.35647605801306	6.81379973511751	6.84104769034677	6.94484515360494	6.06011916113993	6.39998089259953
AT4G24290	6.14740251474984	5.66991904477702	6.2055699595872	7.61051421762408	6.69478014842162	6.46726397681634	6.57922937867369	6.18044239955697	6.82856125070745	6.66672388108404	6.81709273380858	6.96142789435737
AT4G24330	5.71288408143796	5.79532296817369	6.11904097352424	6.11419804054313	6.47591278015581	6.91559904006976	6.27861390647703	6.70798478444797	6.81279967688467	6.34661029579074	6.22108869140784	5.91406720301316
AT4G24340	-2.73585171659144	-4.21730157069137	-2.45763231899233	-2.85062412668357	-0.773911768460372	-4.63274124760638	3.1298664602131	3.31399272997695	2.05579756087117	-5.05480258292343	-2.58733926531499	-4.81129905488248
AT4G24350	5.36953303265616	4.92480548661118	4.89109583523875	4.40046372765334	5.06571195706957	4.31270258877153	7.73278331128057	7.2114692951776	6.94496264161748	4.96895177037598	4.51069281764553	3.85047904288951
AT4G24370	3.1467913327704	2.94256976608702	2.06592963706468	3.51278060417995	4.38797591391652	4.04321578533536	3.82848574272983	4.02252991581664	4.13567833773987	3.41687263146861	3.12231898285548	3.52409129981145
AT4G24380	1.88473469386044	2.44090991206043	2.65506781375703	3.48922587620105	4.50654970913161	3.69368823951592	6.27861390647703	6.5615497991918	6.50545699239899	3.75576905181771	3.81069180865816	3.1487028771856
AT4G24390	2.71700724812237	1.56405814283329	1.75959839722834	2.999041600232	0.873786487608747	2.28612198966821	1.22887646604427	0.278368820246232	1.41995389114783	1.68666440347771	1.60905794748851	1.69649558531622
AT4G24400	2.86703269212698	2.44090991206043	3.07218862753636	3.68853468442446	3.94490647899558	3.57182989664282	3.83816829612717	4.04814055949568	3.7682734849266	3.39228064328622	3.78770016603193	3.28145808603737
AT4G24440	2.71700724812237	3.07731917820026	3.47310501857055	2.59783637413272	3.34710363250099	3.59126042659172	3.4279478131461	3.21194145850726	3.82803862978491	2.79694645849262	3.67944727537991	2.63991205694985
AT4G24450	0.556930032636409	1.75997835280855	-1.0791206957386	1.05626646892495	-0.157240408011877	-0.109179291549372	1.22887646604427	-1.55813244747089	0.0414422678941042	0.154650782705517	0.351260190020864	-0.418981632103719
AT4G24460	3.85809956735697	3.63444747072469	4.1422805231948	4.51569808756225	4.22909071970115	4.43065383368212	4.24716181907202	3.89660747584169	4.16245766885547	4.76058071289011	4.880266284768	5.19292141143572
AT4G24470	3.00291612020875	3.21732665694536	2.04061854853549	3.58122166028183	3.74126240210392	3.14204581199479	1.72269107870723	2.48000268141588	3.58246142102766	3.14976856132577	3.2114025264379	2.48332169400915
AT4G24480	1.97564319005865	-1.89537347580401	-2.45763231899233	-0.0432692046259664	0.528651001560059	1.03968409436511	0.658560741287516	1.97436263335613	1.54733319762406	1.51505302540751	0.582585736127319	1.45548748581242
AT4G24490	2.27313706663582	2.7713831160808	2.95514920634614	3.09579483311159	2.72007707221329	3.03259466957879	3.14554808244537	2.6897950659727	2.0840866053026	2.16436593753873	3.70421518052885	2.96348800471869
AT4G24500	2.18062492784628	3.00186694977079	1.728234226319	2.48327660986987	1.62297838410821	2.91415321228125	3.06537773376139	1.56524996803439	2.71046903340374	2.00047985257776	1.75843557152674	2.4271056844426
AT4G24510	4.9988579036344	5.4462565335259	4.69819785256419	3.57003792178915	3.60921648286373	4.44674353622043	4.91108282880835	4.48313557090084	3.81121400714355	4.05633308731127	2.79348251862594	3.90637736818392
AT4G24520	5.08815233434172	4.72814226568654	4.85525063629202	6.56511764160652	6.14654034016523	5.81330815911017	6.57054277917873	6.37006865438304	6.21536919989391	5.85733827337229	6.1929270832154	6.08881300809498
AT4G24530	1.73663605487131	0.537585931472099	0.948360040683505	1.86819412077238	1.38528682638888	0.981968596508823	-0.137905864627352	1.46740264463625	1.01229592223459	0.0744804340215334	1.75843557152674	1.56374037646445
AT4G24540	3.53093482410346	3.41932304985228	2.06592963706468	0.422394367722846	2.68551985017693	2.21274880333799	2.05711011777779	2.57702713581075	1.3748660016193	2.31151963132238	1.60905794748851	1.02159095928226
AT4G24550	4.88032951474044	5.48487111467418	5.24141952502452	5.62915613734553	5.4185454463343	5.24837271306871	5.8844619484011	5.52477690749262	5.79097653556337	5.10380710529104	5.3765201424226	6.0032834110238
AT4G24560	4.51775943535573	3.28254431639184	3.89639661906205	5.18463319810276	4.12976927067226	4.43603703037903	3.68562898448569	4.83172932358156	4.72626100544733	4.27835276738718	4.92309525675641	5.25344370986778
AT4G24570	4.25283297018073	3.62190221740557	3.35486590634123	5.23506962171371	3.9228239809173	4.6641749592729	2.32841213959518	2.64573988589476	3.34595330970406	3.90809342241383	3.62859813388416	4.29983661535223
AT4G24590	3.53093482410346	3.49005756138951	3.81662934226472	3.2579003300946	3.58129248130129	3.06074570989294	4.628187092244	4.09803700374269	3.75952985185462	3.04848522548859	3.52118519146318	2.72008240563383
AT4G24620	5.43507480869595	5.26449786097438	5.34326758092797	4.07616602636265	4.35537124848459	4.93140824237935	4.78659413057454	5.05867891928961	4.93480447865798	5.1943108697903	4.79636502715906	3.89950737881687
AT4G24630	4.78299811211625	4.36389901123359	4.87328455912229	5.24213301423628	5.89379116326872	5.51319089821413	5.37737898874346	5.37429324024477	5.79526071106765	5.21081246356102	5.24765841181174	5.66747056459328
AT4G24660	4.85061280929495	5.13804952573344	4.77694564079223	2.80281811192035	3.89284482342443	2.97458906614323	2.57995090659115	3.76893895069243	1.62640476861526	4.05633308731127	3.95181954579304	3.39327208936672
AT4G24670	1.17103887901708	0.426554619083356	0.71229268244998	-1.26566162596241	0.0740851380945781	-0.384813734162799	-4.38583337807094	0.15807458652852	1.17894579164404	1.76537637949175	0.0756257474074365	1.25479013557529
AT4G24680	4.99342912943596	4.71047639139097	4.9568415174386	5.50252269881451	3.9228239809173	5.18903273436418	4.88796222114333	4.78171755541374	5.43513303208156	4.53203720503839	5.21356063460531	5.28541609960606
AT4G24690	7.69355502492254	8.00941165392759	8.32782014916621	8.59145542816031	8.23414329197143	7.92064805711523	7.88300099127282	7.84731296490094	7.91254664144956	7.38943585515467	7.83507596728512	8.20568329265117
AT4G24700	2.39343130035353	2.96260751932357	2.29725518317114	1.67293782937344	1.50902219481113	2.4225411878948	0.137728577986075	1.24922247458672	-0.695523326272102	1.63169794425979	1.1131004528261	1.75855655344847
AT4G24730	2.30854240276702	2.44090991206043	2.99522664572148	2.55309805936744	4.06403147343066	2.91415321228125	3.19159544996481	3.06914085810823	3.39193951497824	2.56724923653294	3.52118519146318	3.23854949456808
AT4G24740	4.3452322120962	3.79950671699519	3.91740711235459	4.01149659880493	3.70721492127624	3.94090593988694	3.83816829612717	4.08159585668116	3.35758801018746	4.33536637327675	4.2747814601735	3.84333697364549
AT4G24750	6.62653049964555	6.79741635916864	7.05530562448232	4.97592436060734	4.80904559637041	5.59246618933712	4.80645943639983	4.92222501002096	4.70364776754772	5.70591736454219	5.33350978788344	5.58851290444321
AT4G24760	4.07921130060143	3.68356523728938	3.12130639410105	1.86819412077238	2.77040874776344	2.64338315766785	3.17640904615013	2.23442547265863	2.47440167517021	3.17881709383627	1.93622269074202	3.4879089635048
AT4G24770	8.8957800893262	9.14751705296406	9.196377092997	7.15453254670245	7.91468824253875	7.7073870260942	7.56143827438941	7.65792047361173	7.35939748620654	8.0861869105224	7.36734174020189	7.71691084174023
AT4G24780	5.58517441200153	5.18571045288363	5.17899230155132	2.3325976973722	2.00569816311433	3.31562598397829	0.658560741287516	1.12636572680118	0.755138082737463	2.4920918769642	2.3975538422948	2.73559540500516
AT4G24800	5.6521655687537	4.85147670729404	5.72724302391595	4.93727843270786	3.93022243323846	4.84905818405937	4.36571068101816	4.36583166149657	3.85291329842394	4.40667686436272	4.08979307933403	4.40544680331283
AT4G24805	5.11839333762869	4.29445108307601	4.88399769033758	5.16246587275687	5.02137032129666	4.44140021514612	5.29891524235069	4.87530396263346	4.72176662473812	5.03398565579347	5.00511777195309	4.85225904933479
AT4G24810	4.45594778447364	4.18783989244498	4.5401117070673	1.9394528039422	1.88905324426206	2.54716784240855	2.27237810468086	-0.665047651387401	1.12550653268258	3.04848522548859	2.23708917010155	2.24398338061871
AT4G24820	5.81950432204439	5.76996244138117	5.92866131615866	5.49070936737639	6.02396587529371	5.92854669755844	6.1981895621866	6.35133209180146	6.13483342114712	5.92032887399791	5.73308523898198	5.86553955159167
AT4G24830	3.85211327229124	4.15338583611585	3.70827961994336	2.89533025070989	3.77452485623567	3.18103994361065	4.86919519174779	5.02897532508182	5.00306559618105	3.54882376206276	2.8611212355013	3.27084998647139
AT4G24840	4.16380730978601	2.32185724041666	3.73219223988769	4.30250563221576	3.81505266281828	4.07116232583828	3.25079124247271	3.66241862704139	3.43650506741168	3.8000658003368	4.20707660103511	4.09859402888756
AT4G24880	2.54955050227081	1.51061888387183	2.62131902240249	2.22262485534707	2.4587489883299	2.23762347197702	2.77403795870745	1.74303708724968	2.7639082923652	1.97862041861402	2.36685704507188	2.72008240563383
AT4G24900	3.21368321642557	2.65306314889204	3.05964337421725	1.9042633754799	1.04711809049431	2.23762347197702	2.18402223026001	1.306937972443	2.49561816107991	1.21198395777147	2.42761107615098	1.87520147230074
AT4G24920	7.19044427818967	7.70788194874284	7.1581812061974	8.57965417592795	8.98331154207416	8.31398230314121	7.72105666702128	8.436827036463	8.04121682918111	8.53379494603586	9.11295594488378	8.69066249492148
AT4G24930	5.64871620658239	5.69409041715209	5.54124013500194	4.99695527298353	5.18493090678287	5.30242380199731	5.19348255950908	4.92222501002096	4.98066884562231	5.35776726388178	4.4965832182301	5.03888778276329
AT4G24940	3.31290759532842	3.92735667214051	3.33418175216949	3.22974928978045	3.32482218512499	3.62935359776379	2.5566811272683	3.44829382168854	3.15913731056386	3.73636030563159	3.17642638819493	3.12533888412009
AT4G24960	5.41287906258175	6.57467525020732	5.23026820348841	6.57073945112021	6.96350459747669	7.26018097602421	7.11650120212706	6.60533753183412	6.97359795232616	7.12728134658729	6.53419425202504	7.07706368628816
AT4G24970	3.49296697390444	3.88598623772065	4.160018800435	4.7468077259998	3.34710363250099	4.46792109139881	2.60285130870123	3.32799958797083	4.16245766885547	3.83089379041596	4.23283969710019	3.91321479823747
AT4G24972	4.3663864773393	3.54424966175311	3.61704436730216	3.37819456381231	3.77452485623567	2.44407434944445	2.98048883617488	2.7740639828703	1.90538071831808	3.32457578414783	3.10382263923809	3.4601639730219
AT4G24990	6.05009110280081	6.37047594563684	5.95768692914804	6.80937176574641	7.44751423883465	7.1645149699034	7.72236434446489	8.22392970624012	7.51944332373203	7.12105880064186	7.44010602710252	7.00768248454996
AT4G25000	1.4179536194876	0.537585931472099	0.948360040683505	-0.187659113961141	0.811050732260784	-1.46281624616407	-2.06390528318358	-0.278024528278154	-1.43248892043831	0.371462171778665	-0.0848389247858096	-0.72383621363214
AT4G25020	1.48137899962923	0.175015852087391	0.264833705478759	0.69369638954024	2.80301341319537	1.14861846591827	1.4470566360938	2.1423072706702	2.74631423235046	2.27611429519118	1.75843557152674	0.680554041447195
AT4G25030	5.28540590396908	5.26045669575252	5.02618345827192	6.70076371404943	6.45682923416654	5.83791762645417	6.32927063116523	6.38354401251171	6.05847334842195	6.2184102269309	6.62292619999253	6.50101669180763
AT4G25050	8.72245235604013	8.46019786259374	9.12234352419505	7.62949286159514	7.60719852563868	7.72123257421179	6.89087264182149	6.46502783744835	6.91377855599875	7.62049291617063	7.25133942903971	7.86090526908155
AT4G25070	-1.88785481003649	0.175015852087391	0.174635896507181	2.84053777786951	2.86609209581875	2.88295859067766	2.75371797432786	2.96542950858612	3.35758801018746	2.47657887759288	2.94663930668736	2.62332917275425
AT4G25080	6.21309948384998	6.0876200988903	6.37335816225693	3.80758735606822	4.32201265153816	4.5936709451824	4.04461917359459	3.13435851755471	3.07706617762483	4.49786651459084	3.83332278315773	4.51737587244547
AT4G25100	9.33191874085639	10.0054178754419	10.2395524642322	8.76822017508308	9.27530149237638	9.18893309728822	9.62949455241948	8.89587301823743	9.30588486812071	8.92881455173775	9.14072295655937	9.47561962410681
AT4G25110	2.06116126124471	1.80506624233709	2.20912427289247	4.33590284209587	3.77452485623567	4.43603703037903	3.59716019662337	3.00083484471732	3.29845288610013	4.10758874583347	4.4965832182301	3.47871979205014
AT4G25130	6.68747433047846	6.07617007814676	6.44142243720208	6.10260230464769	5.79594383987058	6.06856521435224	5.91222918964808	6.04071763589036	6.16494293224507	5.95852009050201	5.69343150481561	5.71128247637235
AT4G25170	4.18301152068316	4.30233468215184	5.13482471827575	4.38139699585065	3.59996840606171	4.25295512573301	3.49068356849406	3.60605618442228	3.7329764328133	3.23521626400919	3.60248529356502	3.61915349678305
AT4G25180	1.51207579685215	1.20896318401073	1.75959839722834	2.59783637413272	-0.28848494129013	1.74229818374054	2.77403795870745	1.97436263335613	3.15913731056386	1.73961328342667	2.20273766531078	2.00887990753271
AT4G25210	5.90583880596517	6.04831347579309	5.57468896806555	6.85845968586677	6.64168917352858	6.34525412100658	6.06434686909382	6.47764854158286	6.51067706156176	6.58860269419224	6.7095769415643	6.66898626605389
AT4G25225	3.19488562097145	3.68356523728938	2.38031092289869	2.1643262147824	3.93022243323846	3.04673885189906	3.27950253911424	4.28914865899947	3.65025151056963	3.72983226263409	3.38994065818492	3.04044998653358
AT4G25230	4.91519997458749	4.91968954138886	4.6860059909297	6.14278606395608	5.94216458072162	5.74555360830551	6.74795103110897	6.63239775830062	6.7915127537598	5.63082225680292	5.70267958161763	5.32697274528974
AT4G25260	1.95344744394445	3.28254431639184	2.85706420666395	1.75423793147529	2.86609209581875	2.08150427005974	2.18402223026001	2.89190047316416	0.952174929797017	2.46089725536061	2.92573031692438	2.75094336933859
AT4G25280	2.01903578557203	2.96260751932357	3.60845687146544	1.49515071015816	2.73705015081701	3.25600200129187	2.99787091440311	2.50487735005491	2.21776504053457	2.85808675330653	2.54194375162997	3.10159028134748
AT4G25290	1.90800447318329	2.29049306950733	2.31847166908083	-2.85062412668357	-0.773911768460372	0.122146254557084	-2.06390528318358	2.1102460614379	-2.28048582699326	0.0744804340215334	-2.58733926531499	0.680554041447195
AT4G25300	1.05074464529937	1.27455152563831	0.892864928091801	1.67293782937344	1.54801632642699	0.321455062780491	-0.478942782462419	1.46740264463625	0.755138082737463	-0.0104084635649794	1.25396298866595	1.07134399447936
AT4G25315	3.45397284228858	3.70751093291441	2.55135646423492	2.74432246261021	2.85057909644742	3.65727759932623	3.77907354860475	3.35561181917869	3.15913731056386	3.42497768110567	2.88298066946504	2.8960600771984
AT4G25320	3.15653930932197	3.43375012048756	3.80164016804526	3.03201892267827	3.58129248130129	4.00025394953657	3.84778629868876	2.7740639828703	3.90933873188676	4.02468220090338	3.71644148286211	3.6522253183887
AT4G25340	7.00729967752106	6.58602234835012	6.75911353920297	6.57773604602072	6.35605808260416	7.43972636063547	6.82301061266368	7.05183774815143	7.27525365218726	6.86219646615937	7.00947167277266	7.01007633749006
AT4G25350	0.72357990204586	0.426554619083356	-1.97220549182209	1.34577308611993	1.15208765009585	1.70710875527824	-2.80087087734978	-0.665047651387401	1.17894579164404	1.13502197595658	0.956981250908817	1.45548748581242
AT4G25360	2.90222212058928	3.14902064355445	3.93124601981966	2.84053777786951	2.97024932711004	2.86710463947682	2.90878737082069	2.42892849682161	2.88140185538364	2.53765445434465	2.77021273930309	2.62332917275425
AT4G25370	5.10838327116731	4.92990335425086	5.00670921376877	4.5615928535329	4.38259271721962	4.28909968946811	4.89261608014954	4.86573381118269	4.49298310091194	4.49786651459084	4.25815078562938	4.03105128853133
AT4G25390	3.78457053193501	3.7542419832594	3.70021985014941	6.60538797141258	7.00788505915365	6.75473761823599	7.43872765189934	8.71815815733592	7.88567725565286	6.76577529973234	7.39612942713131	6.75142037216684
AT4G25433	-0.534217855421787	-0.12983872944103	-0.13570422410497	-4.43558662740473	1.82699227612981	2.9597157896617	3.33526581063625	3.78933073952361	2.38627076489155	2.41280296715956	1.38228708564149	3.04044998653358
AT4G25434	1.65646570618732	0.640679424436203	1.41026414500032	1.23683871456677	1.249934973494	1.38962656542207	2.38235094670599	2.23442547265863	0.255567073246952	1.65944293474269	1.18525023858193	0.680554041447195
AT4G25440	2.19960803121385	0.537585931472099	1.98862391089723	2.40990342353965	1.91911047811824	1.96717159458074	2.35563360833021	1.93829337864861	2.02694269819899	1.32023684842349	1.50012357593535	2.46482535039176
AT4G25450	3.10712711519689	3.43375012048756	3.12130639410105	2.1035721837033	2.18956235551451	3.0883579411008	2.57995090659115	2.7943839672499	2.1118315957855	3.10001552612867	1.85006604699231	2.75094336933859
